epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.0053,1.73423,3.18708,1.40688,0.96141,0.22905,0.62035,0.3714,1.45774,2.87837,1.23948,0.000297684,0.000297684,0.000297684
